Date,Hour,Daily Peak Probability
4/4/2008,16,0.005050505050505051
4/4/2008,17,0.025252525252525252
4/4/2008,18,0.15656565656565657
4/4/2008,19,0.06060606060606061
4/4/2008,20,0.07575757575757576
4/4/2008,21,0.26262626262626265
4/4/2008,22,0.06565656565656566
4/4/2008,23,0.041666666666666664
4/4/2008,24,0.041666666666666664
4/5/2008,1,0.041666666666666664
4/5/2008,2,0.041666666666666664
4/5/2008,3,0.041666666666666664
4/5/2008,4,0.041666666666666664
4/5/2008,5,0.041666666666666664
4/5/2008,6,0.041666666666666664
4/5/2008,7,0.041666666666666664
4/5/2008,8,0.10256410256410256
4/5/2008,9,0.16666666666666666
4/5/2008,10,0.01282051282051282
4/5/2008,11,0.01282051282051282
4/5/2008,12,0.041666666666666664
4/5/2008,13,0.041666666666666664
4/5/2008,14,0.01282051282051282
4/5/2008,15,0.01282051282051282
4/5/2008,16,0.01282051282051282
4/5/2008,17,0.02564102564102564
4/5/2008,18,0.19230769230769232
4/5/2008,19,0.02564102564102564
4/5/2008,20,0.0641025641025641
4/5/2008,21,0.2692307692307692
4/5/2008,22,0.08974358974358974
4/5/2008,23,0.041666666666666664
4/5/2008,24,0.041666666666666664
4/6/2008,1,0.041666666666666664
4/6/2008,2,0.041666666666666664
4/6/2008,3,0.041666666666666664
4/6/2008,4,0.041666666666666664
4/6/2008,5,0.041666666666666664
4/6/2008,6,0.041666666666666664
4/6/2008,7,0.041666666666666664
4/6/2008,8,0.10256410256410256
4/6/2008,9,0.16666666666666666
4/6/2008,10,0.01282051282051282
4/6/2008,11,0.01282051282051282
4/6/2008,12,0.041666666666666664
4/6/2008,13,0.041666666666666664
4/6/2008,14,0.01282051282051282
4/6/2008,15,0.01282051282051282
4/6/2008,16,0.01282051282051282
4/6/2008,17,0.02564102564102564
4/6/2008,18,0.19230769230769232
4/6/2008,19,0.02564102564102564
4/6/2008,20,0.0641025641025641
4/6/2008,21,0.2692307692307692
4/6/2008,22,0.08974358974358974
4/6/2008,23,0.041666666666666664
4/6/2008,24,0.041666666666666664
4/7/2008,1,0.041666666666666664
4/7/2008,2,0.041666666666666664
4/7/2008,3,0.041666666666666664
4/7/2008,4,0.041666666666666664
4/7/2008,5,0.041666666666666664
4/7/2008,6,0.041666666666666664
4/7/2008,7,0.14646464646464646
4/7/2008,8,0.18686868686868688
4/7/2008,9,0.005050505050505051
4/7/2008,10,0.005050505050505051
4/7/2008,11,0.041666666666666664
4/7/2008,12,0.041666666666666664
4/7/2008,13,0.041666666666666664
4/7/2008,14,0.005050505050505051
4/7/2008,15,0.041666666666666664
4/7/2008,16,0.005050505050505051
4/7/2008,17,0.025252525252525252
4/7/2008,18,0.15656565656565657
4/7/2008,19,0.06060606060606061
4/7/2008,20,0.07575757575757576
4/7/2008,21,0.26262626262626265
4/7/2008,22,0.06565656565656566
4/7/2008,23,0.041666666666666664
4/7/2008,24,0.041666666666666664
4/8/2008,1,0.041666666666666664
4/8/2008,2,0.041666666666666664
4/8/2008,3,0.041666666666666664
4/8/2008,4,0.041666666666666664
4/8/2008,5,0.041666666666666664
4/8/2008,6,0.041666666666666664
4/8/2008,7,0.14646464646464646
4/8/2008,8,0.18686868686868688
4/8/2008,9,0.005050505050505051
4/8/2008,10,0.005050505050505051
4/8/2008,11,0.041666666666666664
4/8/2008,12,0.041666666666666664
4/8/2008,13,0.041666666666666664
4/8/2008,14,0.005050505050505051
4/8/2008,15,0.041666666666666664
4/8/2008,16,0.005050505050505051
4/8/2008,17,0.025252525252525252
4/8/2008,18,0.15656565656565657
4/8/2008,19,0.06060606060606061
4/8/2008,20,0.07575757575757576
4/8/2008,21,0.26262626262626265
4/8/2008,22,0.06565656565656566
4/8/2008,23,0.041666666666666664
4/8/2008,24,0.041666666666666664
4/9/2008,1,0.041666666666666664
4/9/2008,2,0.041666666666666664
4/9/2008,3,0.041666666666666664
4/9/2008,4,0.041666666666666664
4/9/2008,5,0.041666666666666664
4/9/2008,6,0.041666666666666664
4/9/2008,7,0.14646464646464646
4/9/2008,8,0.18686868686868688
4/9/2008,9,0.005050505050505051
4/9/2008,10,0.005050505050505051
4/9/2008,11,0.041666666666666664
4/9/2008,12,0.041666666666666664
4/9/2008,13,0.041666666666666664
4/9/2008,14,0.005050505050505051
4/9/2008,15,0.041666666666666664
4/9/2008,16,0.005050505050505051
4/9/2008,17,0.025252525252525252
4/9/2008,18,0.15656565656565657
4/9/2008,19,0.06060606060606061
4/9/2008,20,0.07575757575757576
4/9/2008,21,0.26262626262626265
4/9/2008,22,0.06565656565656566
4/9/2008,23,0.041666666666666664
4/9/2008,24,0.041666666666666664
4/10/2008,1,0.041666666666666664
4/10/2008,2,0.041666666666666664
4/10/2008,3,0.041666666666666664
4/10/2008,4,0.041666666666666664
4/10/2008,5,0.041666666666666664
4/10/2008,6,0.041666666666666664
4/10/2008,7,0.14646464646464646
4/10/2008,8,0.18686868686868688
4/10/2008,9,0.005050505050505051
4/10/2008,10,0.005050505050505051
4/10/2008,11,0.041666666666666664
4/10/2008,12,0.041666666666666664
4/10/2008,13,0.041666666666666664
4/10/2008,14,0.005050505050505051
4/10/2008,15,0.041666666666666664
4/10/2008,16,0.005050505050505051
4/10/2008,17,0.025252525252525252
4/10/2008,18,0.15656565656565657
4/10/2008,19,0.06060606060606061
4/10/2008,20,0.07575757575757576
4/10/2008,21,0.26262626262626265
4/10/2008,22,0.06565656565656566
4/10/2008,23,0.041666666666666664
4/10/2008,24,0.041666666666666664
4/11/2008,1,0.041666666666666664
4/11/2008,2,0.041666666666666664
4/11/2008,3,0.041666666666666664
4/11/2008,4,0.041666666666666664
4/11/2008,5,0.041666666666666664
4/11/2008,6,0.041666666666666664
4/11/2008,7,0.14646464646464646
4/11/2008,8,0.18686868686868688
4/11/2008,9,0.005050505050505051
4/11/2008,10,0.005050505050505051
4/11/2008,11,0.041666666666666664
4/11/2008,12,0.041666666666666664
4/11/2008,13,0.041666666666666664
4/11/2008,14,0.005050505050505051
4/11/2008,15,0.041666666666666664
4/11/2008,16,0.005050505050505051
4/11/2008,17,0.025252525252525252
4/11/2008,18,0.15656565656565657
4/11/2008,19,0.06060606060606061
4/11/2008,20,0.07575757575757576
4/11/2008,21,0.26262626262626265
4/11/2008,22,0.06565656565656566
4/11/2008,23,0.041666666666666664
4/11/2008,24,0.041666666666666664
4/12/2008,1,0.041666666666666664
4/12/2008,2,0.041666666666666664
4/12/2008,3,0.041666666666666664
4/12/2008,4,0.041666666666666664
4/12/2008,5,0.041666666666666664
4/12/2008,6,0.041666666666666664
4/12/2008,7,0.041666666666666664
4/12/2008,8,0.10256410256410256
4/12/2008,9,0.16666666666666666
4/12/2008,10,0.01282051282051282
4/12/2008,11,0.01282051282051282
4/12/2008,12,0.041666666666666664
4/12/2008,13,0.041666666666666664
4/12/2008,14,0.01282051282051282
4/12/2008,15,0.01282051282051282
4/12/2008,16,0.01282051282051282
4/12/2008,17,0.02564102564102564
4/12/2008,18,0.19230769230769232
4/12/2008,19,0.02564102564102564
4/12/2008,20,0.0641025641025641
4/12/2008,21,0.2692307692307692
4/12/2008,22,0.08974358974358974
4/12/2008,23,0.041666666666666664
4/12/2008,24,0.041666666666666664
4/13/2008,1,0.041666666666666664
4/13/2008,2,0.041666666666666664
4/13/2008,3,0.041666666666666664
4/13/2008,4,0.041666666666666664
4/13/2008,5,0.041666666666666664
4/13/2008,6,0.041666666666666664
4/13/2008,7,0.041666666666666664
4/13/2008,8,0.10256410256410256
4/13/2008,9,0.16666666666666666
4/13/2008,10,0.01282051282051282
4/13/2008,11,0.01282051282051282
4/13/2008,12,0.041666666666666664
4/13/2008,13,0.041666666666666664
4/13/2008,14,0.01282051282051282
4/13/2008,15,0.01282051282051282
4/13/2008,16,0.01282051282051282
4/13/2008,17,0.02564102564102564
4/13/2008,18,0.19230769230769232
4/13/2008,19,0.02564102564102564
4/13/2008,20,0.0641025641025641
4/13/2008,21,0.2692307692307692
4/13/2008,22,0.08974358974358974
4/13/2008,23,0.041666666666666664
4/13/2008,24,0.041666666666666664
4/14/2008,1,0.041666666666666664
4/14/2008,2,0.041666666666666664
4/14/2008,3,0.041666666666666664
4/14/2008,4,0.041666666666666664
4/14/2008,5,0.041666666666666664
4/14/2008,6,0.041666666666666664
4/14/2008,7,0.14646464646464646
4/14/2008,8,0.18686868686868688
4/14/2008,9,0.005050505050505051
4/14/2008,10,0.005050505050505051
4/14/2008,11,0.041666666666666664
4/14/2008,12,0.041666666666666664
4/14/2008,13,0.041666666666666664
4/14/2008,14,0.005050505050505051
4/14/2008,15,0.041666666666666664
4/14/2008,16,0.005050505050505051
4/14/2008,17,0.025252525252525252
4/14/2008,18,0.15656565656565657
4/14/2008,19,0.06060606060606061
4/14/2008,20,0.07575757575757576
4/14/2008,21,0.26262626262626265
4/14/2008,22,0.06565656565656566
4/14/2008,23,0.041666666666666664
4/14/2008,24,0.041666666666666664
4/15/2008,1,0.041666666666666664
4/15/2008,2,0.041666666666666664
4/15/2008,3,0.041666666666666664
4/15/2008,4,0.041666666666666664
4/15/2008,5,0.041666666666666664
4/15/2008,6,0.041666666666666664
4/15/2008,7,0.14646464646464646
4/15/2008,8,0.18686868686868688
4/15/2008,9,0.005050505050505051
4/15/2008,10,0.005050505050505051
4/15/2008,11,0.041666666666666664
4/15/2008,12,0.041666666666666664
4/15/2008,13,0.041666666666666664
4/15/2008,14,0.005050505050505051
4/15/2008,15,0.041666666666666664
4/15/2008,16,0.005050505050505051
4/15/2008,17,0.025252525252525252
4/15/2008,18,0.15656565656565657
4/15/2008,19,0.06060606060606061
4/15/2008,20,0.07575757575757576
4/15/2008,21,0.26262626262626265
4/15/2008,22,0.06565656565656566
4/15/2008,23,0.041666666666666664
4/15/2008,24,0.041666666666666664
4/16/2008,1,0.041666666666666664
4/16/2008,2,0.041666666666666664
4/16/2008,3,0.041666666666666664
4/16/2008,4,0.041666666666666664
4/16/2008,5,0.041666666666666664
4/16/2008,6,0.041666666666666664
4/16/2008,7,0.14646464646464646
4/16/2008,8,0.18686868686868688
4/16/2008,9,0.005050505050505051
4/16/2008,10,0.005050505050505051
4/16/2008,11,0.041666666666666664
4/16/2008,12,0.041666666666666664
4/16/2008,13,0.041666666666666664
4/16/2008,14,0.005050505050505051
4/16/2008,15,0.041666666666666664
4/16/2008,16,0.005050505050505051
4/16/2008,17,0.025252525252525252
4/16/2008,18,0.15656565656565657
4/16/2008,19,0.06060606060606061
4/16/2008,20,0.07575757575757576
4/16/2008,21,0.26262626262626265
4/16/2008,22,0.06565656565656566
4/16/2008,23,0.041666666666666664
4/16/2008,24,0.041666666666666664
4/17/2008,1,0.041666666666666664
4/17/2008,2,0.041666666666666664
4/17/2008,3,0.041666666666666664
4/17/2008,4,0.041666666666666664
4/17/2008,5,0.041666666666666664
4/17/2008,6,0.041666666666666664
4/17/2008,7,0.14646464646464646
4/17/2008,8,0.18686868686868688
4/17/2008,9,0.005050505050505051
4/17/2008,10,0.005050505050505051
4/17/2008,11,0.041666666666666664
4/17/2008,12,0.041666666666666664
4/17/2008,13,0.041666666666666664
4/17/2008,14,0.005050505050505051
4/17/2008,15,0.041666666666666664
4/17/2008,16,0.005050505050505051
4/17/2008,17,0.025252525252525252
4/17/2008,18,0.15656565656565657
4/17/2008,19,0.06060606060606061
4/17/2008,20,0.07575757575757576
4/17/2008,21,0.26262626262626265
4/17/2008,22,0.06565656565656566
4/17/2008,23,0.041666666666666664
4/17/2008,24,0.041666666666666664
4/18/2008,1,0.041666666666666664
4/18/2008,2,0.041666666666666664
4/18/2008,3,0.041666666666666664
4/18/2008,4,0.041666666666666664
4/18/2008,5,0.041666666666666664
4/18/2008,6,0.041666666666666664
4/18/2008,7,0.14646464646464646
4/18/2008,8,0.18686868686868688
4/18/2008,9,0.005050505050505051
4/18/2008,10,0.005050505050505051
4/18/2008,11,0.041666666666666664
4/18/2008,12,0.041666666666666664
4/18/2008,13,0.041666666666666664
4/18/2008,14,0.005050505050505051
4/18/2008,15,0.041666666666666664
4/18/2008,16,0.005050505050505051
4/18/2008,17,0.025252525252525252
4/18/2008,18,0.15656565656565657
4/18/2008,19,0.06060606060606061
4/18/2008,20,0.07575757575757576
4/18/2008,21,0.26262626262626265
4/18/2008,22,0.06565656565656566
4/18/2008,23,0.041666666666666664
4/18/2008,24,0.041666666666666664
4/19/2008,1,0.041666666666666664
4/19/2008,2,0.041666666666666664
4/19/2008,3,0.041666666666666664
4/19/2008,4,0.041666666666666664
4/19/2008,5,0.041666666666666664
4/19/2008,6,0.041666666666666664
4/19/2008,7,0.041666666666666664
4/19/2008,8,0.10256410256410256
4/19/2008,9,0.16666666666666666
4/19/2008,10,0.01282051282051282
4/19/2008,11,0.01282051282051282
4/19/2008,12,0.041666666666666664
4/19/2008,13,0.041666666666666664
4/19/2008,14,0.01282051282051282
4/19/2008,15,0.01282051282051282
4/19/2008,16,0.01282051282051282
4/19/2008,17,0.02564102564102564
4/19/2008,18,0.19230769230769232
4/19/2008,19,0.02564102564102564
4/19/2008,20,0.0641025641025641
4/19/2008,21,0.2692307692307692
4/19/2008,22,0.08974358974358974
4/19/2008,23,0.041666666666666664
4/19/2008,24,0.041666666666666664
4/20/2008,1,0.041666666666666664
4/20/2008,2,0.041666666666666664
4/20/2008,3,0.041666666666666664
4/20/2008,4,0.041666666666666664
4/20/2008,5,0.041666666666666664
4/20/2008,6,0.041666666666666664
4/20/2008,7,0.041666666666666664
4/20/2008,8,0.10256410256410256
4/20/2008,9,0.16666666666666666
4/20/2008,10,0.01282051282051282
4/20/2008,11,0.01282051282051282
4/20/2008,12,0.041666666666666664
4/20/2008,13,0.041666666666666664
4/20/2008,14,0.01282051282051282
4/20/2008,15,0.01282051282051282
4/20/2008,16,0.01282051282051282
4/20/2008,17,0.02564102564102564
4/20/2008,18,0.19230769230769232
4/20/2008,19,0.02564102564102564
4/20/2008,20,0.0641025641025641
4/20/2008,21,0.2692307692307692
4/20/2008,22,0.08974358974358974
4/20/2008,23,0.041666666666666664
4/20/2008,24,0.041666666666666664
4/21/2008,1,0.041666666666666664
4/21/2008,2,0.041666666666666664
4/21/2008,3,0.041666666666666664
4/21/2008,4,0.041666666666666664
4/21/2008,5,0.041666666666666664
4/21/2008,6,0.041666666666666664
4/21/2008,7,0.14646464646464646
4/21/2008,8,0.18686868686868688
4/21/2008,9,0.005050505050505051
4/21/2008,10,0.005050505050505051
4/21/2008,11,0.041666666666666664
4/21/2008,12,0.041666666666666664
4/21/2008,13,0.041666666666666664
4/21/2008,14,0.005050505050505051
4/21/2008,15,0.041666666666666664
4/21/2008,16,0.005050505050505051
4/21/2008,17,0.025252525252525252
4/21/2008,18,0.15656565656565657
4/21/2008,19,0.06060606060606061
4/21/2008,20,0.07575757575757576
4/21/2008,21,0.26262626262626265
4/21/2008,22,0.06565656565656566
4/21/2008,23,0.041666666666666664
4/21/2008,24,0.041666666666666664
4/22/2008,1,0.041666666666666664
4/22/2008,2,0.041666666666666664
4/22/2008,3,0.041666666666666664
4/22/2008,4,0.041666666666666664
4/22/2008,5,0.041666666666666664
4/22/2008,6,0.041666666666666664
4/22/2008,7,0.14646464646464646
4/22/2008,8,0.18686868686868688
4/22/2008,9,0.005050505050505051
4/22/2008,10,0.005050505050505051
4/22/2008,11,0.041666666666666664
4/22/2008,12,0.041666666666666664
4/22/2008,13,0.041666666666666664
4/22/2008,14,0.005050505050505051
4/22/2008,15,0.041666666666666664
4/22/2008,16,0.005050505050505051
4/22/2008,17,0.025252525252525252
4/22/2008,18,0.15656565656565657
4/22/2008,19,0.06060606060606061
4/22/2008,20,0.07575757575757576
4/22/2008,21,0.26262626262626265
4/22/2008,22,0.06565656565656566
4/22/2008,23,0.041666666666666664
4/22/2008,24,0.041666666666666664
4/23/2008,1,0.041666666666666664
4/23/2008,2,0.041666666666666664
4/23/2008,3,0.041666666666666664
4/23/2008,4,0.041666666666666664
4/23/2008,5,0.041666666666666664
4/23/2008,6,0.041666666666666664
4/23/2008,7,0.14646464646464646
4/23/2008,8,0.18686868686868688
4/23/2008,9,0.005050505050505051
4/23/2008,10,0.005050505050505051
4/23/2008,11,0.041666666666666664
4/23/2008,12,0.041666666666666664
4/23/2008,13,0.041666666666666664
4/23/2008,14,0.005050505050505051
4/23/2008,15,0.041666666666666664
4/23/2008,16,0.005050505050505051
4/23/2008,17,0.025252525252525252
4/23/2008,18,0.15656565656565657
4/23/2008,19,0.06060606060606061
4/23/2008,20,0.07575757575757576
4/23/2008,21,0.26262626262626265
4/23/2008,22,0.06565656565656566
4/23/2008,23,0.041666666666666664
4/23/2008,24,0.041666666666666664
4/24/2008,1,0.041666666666666664
4/24/2008,2,0.041666666666666664
4/24/2008,3,0.041666666666666664
4/24/2008,4,0.041666666666666664
4/24/2008,5,0.041666666666666664
4/24/2008,6,0.041666666666666664
4/24/2008,7,0.14646464646464646
4/24/2008,8,0.18686868686868688
4/24/2008,9,0.005050505050505051
4/24/2008,10,0.005050505050505051
4/24/2008,11,0.041666666666666664
4/24/2008,12,0.041666666666666664
4/24/2008,13,0.041666666666666664
4/24/2008,14,0.005050505050505051
4/24/2008,15,0.041666666666666664
4/24/2008,16,0.005050505050505051
4/24/2008,17,0.025252525252525252
4/24/2008,18,0.15656565656565657
4/24/2008,19,0.06060606060606061
4/24/2008,20,0.07575757575757576
4/24/2008,21,0.26262626262626265
4/24/2008,22,0.06565656565656566
4/24/2008,23,0.041666666666666664
4/24/2008,24,0.041666666666666664
4/25/2008,1,0.041666666666666664
4/25/2008,2,0.041666666666666664
4/25/2008,3,0.041666666666666664
4/25/2008,4,0.041666666666666664
4/25/2008,5,0.041666666666666664
4/25/2008,6,0.041666666666666664
4/25/2008,7,0.14646464646464646
4/25/2008,8,0.18686868686868688
4/25/2008,9,0.005050505050505051
4/25/2008,10,0.005050505050505051
4/25/2008,11,0.041666666666666664
4/25/2008,12,0.041666666666666664
4/25/2008,13,0.041666666666666664
4/25/2008,14,0.005050505050505051
4/25/2008,15,0.041666666666666664
4/25/2008,16,0.005050505050505051
4/25/2008,17,0.025252525252525252
4/25/2008,18,0.15656565656565657
4/25/2008,19,0.06060606060606061
4/25/2008,20,0.07575757575757576
4/25/2008,21,0.26262626262626265
4/25/2008,22,0.06565656565656566
4/25/2008,23,0.041666666666666664
4/25/2008,24,0.041666666666666664
4/26/2008,1,0.041666666666666664
4/26/2008,2,0.041666666666666664
4/26/2008,3,0.041666666666666664
4/26/2008,4,0.041666666666666664
4/26/2008,5,0.041666666666666664
4/26/2008,6,0.041666666666666664
4/26/2008,7,0.041666666666666664
4/26/2008,8,0.10256410256410256
4/26/2008,9,0.16666666666666666
4/26/2008,10,0.01282051282051282
4/26/2008,11,0.01282051282051282
4/26/2008,12,0.041666666666666664
4/26/2008,13,0.041666666666666664
4/26/2008,14,0.01282051282051282
4/26/2008,15,0.01282051282051282
4/26/2008,16,0.01282051282051282
4/26/2008,17,0.02564102564102564
4/26/2008,18,0.19230769230769232
4/26/2008,19,0.02564102564102564
4/26/2008,20,0.0641025641025641
4/26/2008,21,0.2692307692307692
4/26/2008,22,0.08974358974358974
4/26/2008,23,0.041666666666666664
4/26/2008,24,0.041666666666666664
4/27/2008,1,0.041666666666666664
4/27/2008,2,0.041666666666666664
4/27/2008,3,0.041666666666666664
4/27/2008,4,0.041666666666666664
4/27/2008,5,0.041666666666666664
4/27/2008,6,0.041666666666666664
4/27/2008,7,0.041666666666666664
4/27/2008,8,0.10256410256410256
4/27/2008,9,0.16666666666666666
4/27/2008,10,0.01282051282051282
4/27/2008,11,0.01282051282051282
4/27/2008,12,0.041666666666666664
4/27/2008,13,0.041666666666666664
4/27/2008,14,0.01282051282051282
4/27/2008,15,0.01282051282051282
4/27/2008,16,0.01282051282051282
4/27/2008,17,0.02564102564102564
4/27/2008,18,0.19230769230769232
4/27/2008,19,0.02564102564102564
4/27/2008,20,0.0641025641025641
4/27/2008,21,0.2692307692307692
4/27/2008,22,0.08974358974358974
4/27/2008,23,0.041666666666666664
4/27/2008,24,0.041666666666666664
4/28/2008,1,0.041666666666666664
4/28/2008,2,0.041666666666666664
4/28/2008,3,0.041666666666666664
4/28/2008,4,0.041666666666666664
4/28/2008,5,0.041666666666666664
4/28/2008,6,0.041666666666666664
4/28/2008,7,0.14646464646464646
4/28/2008,8,0.18686868686868688
4/28/2008,9,0.005050505050505051
4/28/2008,10,0.005050505050505051
4/28/2008,11,0.041666666666666664
4/28/2008,12,0.041666666666666664
4/28/2008,13,0.041666666666666664
4/28/2008,14,0.005050505050505051
4/28/2008,15,0.041666666666666664
4/28/2008,16,0.005050505050505051
4/28/2008,17,0.025252525252525252
4/28/2008,18,0.15656565656565657
4/28/2008,19,0.06060606060606061
4/28/2008,20,0.07575757575757576
4/28/2008,21,0.26262626262626265
4/28/2008,22,0.06565656565656566
4/28/2008,23,0.041666666666666664
4/28/2008,24,0.041666666666666664
4/29/2008,1,0.041666666666666664
4/29/2008,2,0.041666666666666664
4/29/2008,3,0.041666666666666664
4/29/2008,4,0.041666666666666664
4/29/2008,5,0.041666666666666664
4/29/2008,6,0.041666666666666664
4/29/2008,7,0.14646464646464646
4/29/2008,8,0.18686868686868688
4/29/2008,9,0.005050505050505051
4/29/2008,10,0.005050505050505051
4/29/2008,11,0.041666666666666664
4/29/2008,12,0.041666666666666664
4/29/2008,13,0.041666666666666664
4/29/2008,14,0.005050505050505051
4/29/2008,15,0.041666666666666664
4/29/2008,16,0.005050505050505051
4/29/2008,17,0.025252525252525252
4/29/2008,18,0.15656565656565657
4/29/2008,19,0.06060606060606061
4/29/2008,20,0.07575757575757576
4/29/2008,21,0.26262626262626265
4/29/2008,22,0.06565656565656566
4/29/2008,23,0.041666666666666664
4/29/2008,24,0.041666666666666664
4/30/2008,1,0.041666666666666664
4/30/2008,2,0.041666666666666664
4/30/2008,3,0.041666666666666664
4/30/2008,4,0.041666666666666664
4/30/2008,5,0.041666666666666664
4/30/2008,6,0.041666666666666664
4/30/2008,7,0.14646464646464646
4/30/2008,8,0.18686868686868688
4/30/2008,9,0.005050505050505051
4/30/2008,10,0.005050505050505051
4/30/2008,11,0.041666666666666664
4/30/2008,12,0.041666666666666664
4/30/2008,13,0.041666666666666664
4/30/2008,14,0.005050505050505051
4/30/2008,15,0.041666666666666664
4/30/2008,16,0.005050505050505051
4/30/2008,17,0.025252525252525252
4/30/2008,18,0.15656565656565657
4/30/2008,19,0.06060606060606061
4/30/2008,20,0.07575757575757576
4/30/2008,21,0.26262626262626265
4/30/2008,22,0.06565656565656566
4/30/2008,23,0.041666666666666664
4/30/2008,24,0.041666666666666664
5/1/2008,1,0.041666666666666664
5/1/2008,2,0.041666666666666664
5/1/2008,3,0.041666666666666664
5/1/2008,4,0.041666666666666664
5/1/2008,5,0.041666666666666664
5/1/2008,6,0.041666666666666664
5/1/2008,7,0.14646464646464646
5/1/2008,8,0.18686868686868688
5/1/2008,9,0.005050505050505051
5/1/2008,10,0.005050505050505051
5/1/2008,11,0.041666666666666664
5/1/2008,12,0.041666666666666664
5/1/2008,13,0.041666666666666664
5/1/2008,14,0.005050505050505051
5/1/2008,15,0.041666666666666664
5/1/2008,16,0.005050505050505051
5/1/2008,17,0.025252525252525252
5/1/2008,18,0.15656565656565657
5/1/2008,19,0.06060606060606061
5/1/2008,20,0.07575757575757576
5/1/2008,21,0.26262626262626265
5/1/2008,22,0.06565656565656566
5/1/2008,23,0.041666666666666664
5/1/2008,24,0.041666666666666664
5/2/2008,1,0.041666666666666664
5/2/2008,2,0.041666666666666664
5/2/2008,3,0.041666666666666664
5/2/2008,4,0.041666666666666664
5/2/2008,5,0.041666666666666664
5/2/2008,6,0.041666666666666664
5/2/2008,7,0.14646464646464646
5/2/2008,8,0.18686868686868688
5/2/2008,9,0.005050505050505051
5/2/2008,10,0.005050505050505051
5/2/2008,11,0.041666666666666664
5/2/2008,12,0.041666666666666664
5/2/2008,13,0.041666666666666664
5/2/2008,14,0.005050505050505051
5/2/2008,15,0.041666666666666664
5/2/2008,16,0.005050505050505051
5/2/2008,17,0.025252525252525252
5/2/2008,18,0.15656565656565657
5/2/2008,19,0.06060606060606061
5/2/2008,20,0.07575757575757576
5/2/2008,21,0.26262626262626265
5/2/2008,22,0.06565656565656566
5/2/2008,23,0.041666666666666664
5/2/2008,24,0.041666666666666664
5/3/2008,1,0.041666666666666664
5/3/2008,2,0.041666666666666664
5/3/2008,3,0.041666666666666664
5/3/2008,4,0.041666666666666664
5/3/2008,5,0.041666666666666664
5/3/2008,6,0.041666666666666664
5/3/2008,7,0.041666666666666664
5/3/2008,8,0.10256410256410256
5/3/2008,9,0.16666666666666666
5/3/2008,10,0.01282051282051282
5/3/2008,11,0.01282051282051282
5/3/2008,12,0.041666666666666664
5/3/2008,13,0.041666666666666664
5/3/2008,14,0.01282051282051282
5/3/2008,15,0.01282051282051282
5/3/2008,16,0.01282051282051282
5/3/2008,17,0.02564102564102564
5/3/2008,18,0.19230769230769232
5/3/2008,19,0.02564102564102564
5/3/2008,20,0.0641025641025641
5/3/2008,21,0.2692307692307692
5/3/2008,22,0.08974358974358974
5/3/2008,23,0.041666666666666664
5/3/2008,24,0.041666666666666664
5/4/2008,1,0.041666666666666664
5/4/2008,2,0.041666666666666664
5/4/2008,3,0.041666666666666664
5/4/2008,4,0.041666666666666664
5/4/2008,5,0.041666666666666664
5/4/2008,6,0.041666666666666664
5/4/2008,7,0.041666666666666664
5/4/2008,8,0.10256410256410256
5/4/2008,9,0.16666666666666666
5/4/2008,10,0.01282051282051282
5/4/2008,11,0.01282051282051282
5/4/2008,12,0.041666666666666664
5/4/2008,13,0.041666666666666664
5/4/2008,14,0.01282051282051282
5/4/2008,15,0.01282051282051282
5/4/2008,16,0.01282051282051282
5/4/2008,17,0.02564102564102564
5/4/2008,18,0.19230769230769232
5/4/2008,19,0.02564102564102564
5/4/2008,20,0.0641025641025641
5/4/2008,21,0.2692307692307692
5/4/2008,22,0.08974358974358974
5/4/2008,23,0.041666666666666664
5/4/2008,24,0.041666666666666664
5/5/2008,1,0.041666666666666664
5/5/2008,2,0.041666666666666664
5/5/2008,3,0.041666666666666664
5/5/2008,4,0.041666666666666664
5/5/2008,5,0.041666666666666664
5/5/2008,6,0.041666666666666664
5/5/2008,7,0.14646464646464646
5/5/2008,8,0.18686868686868688
5/5/2008,9,0.005050505050505051
5/5/2008,10,0.005050505050505051
5/5/2008,11,0.041666666666666664
5/5/2008,12,0.041666666666666664
5/5/2008,13,0.041666666666666664
5/5/2008,14,0.005050505050505051
5/5/2008,15,0.041666666666666664
5/5/2008,16,0.005050505050505051
5/5/2008,17,0.025252525252525252
5/5/2008,18,0.15656565656565657
5/5/2008,19,0.06060606060606061
5/5/2008,20,0.07575757575757576
5/5/2008,21,0.26262626262626265
5/5/2008,22,0.06565656565656566
5/5/2008,23,0.041666666666666664
5/5/2008,24,0.041666666666666664
5/6/2008,1,0.041666666666666664
5/6/2008,2,0.041666666666666664
5/6/2008,3,0.041666666666666664
5/6/2008,4,0.041666666666666664
5/6/2008,5,0.041666666666666664
5/6/2008,6,0.041666666666666664
5/6/2008,7,0.14646464646464646
5/6/2008,8,0.18686868686868688
5/6/2008,9,0.005050505050505051
5/6/2008,10,0.005050505050505051
5/6/2008,11,0.041666666666666664
5/6/2008,12,0.041666666666666664
5/6/2008,13,0.041666666666666664
5/6/2008,14,0.005050505050505051
5/6/2008,15,0.041666666666666664
5/6/2008,16,0.005050505050505051
5/6/2008,17,0.025252525252525252
5/6/2008,18,0.15656565656565657
5/6/2008,19,0.06060606060606061
5/6/2008,20,0.07575757575757576
5/6/2008,21,0.26262626262626265
5/6/2008,22,0.06565656565656566
5/6/2008,23,0.041666666666666664
